Date_Time,amount_consumed,latency_to_consumption,Type,Frame
2026-05-25 13:15:58.446968,,,imaging_stop,0
2026-05-25 13:16:25.529764,,,initialize,0
2026-05-25 13:23:58.026651,,,block_start,0
2026-05-25 13:23:59.758179,,,start,0
2026-05-25 13:29:29.172229,,,eat,0
2026-05-25 13:30:51.010212,,,start,0
2026-05-25 13:30:54.432939,,,eat,0
2026-05-25 13:31:22.216409,,,start,0
2026-05-25 13:31:48.070607,,,eat,0
2026-05-25 13:32:42.840469,,,start,0
2026-05-25 13:40:40.658573,,,eat,0
2026-05-25 13:46:26.525032,,,start,0
2026-05-25 13:50:08.252943,,,eat,0
2026-05-25 13:54:13.900955,,,start,0
2026-05-25 13:54:37.651886,,,eat,0
2026-05-25 14:00:08.707230,,,start,0
2026-05-25 14:27:23.016492,,,exit,0
2026-05-25 14:27:26.109727,,,block_end,0
2026-05-25 14:27:26.140776,,,imaging_stop,0
2026-05-25 14:28:26.435904,,,initialize,0
2026-05-25 14:40:52.011837,,,block_start,0
2026-05-25 14:40:58.002064,,,start,0
2026-05-25 14:46:18.580793,,,exit,0
2026-05-25 14:46:20.164871,,,block_end,0
2026-05-25 14:46:20.195590,,,imaging_stop,0
2026-05-26 12:59:06.310712,,,initialize,0
2026-05-26 13:17:04.045691,,,block_start,0
2026-05-26 13:17:06.327340,,,start,6
2026-05-26 13:17:56.478905,,,eat,504
2026-05-26 13:18:18.620695,,,start,724
2026-05-26 13:18:36.620225,,,eat,902
2026-05-26 13:19:55.635424,,,start,1687
2026-05-26 13:22:44.147798,,,eat,3360
2026-05-26 13:23:38.101548,,,start,3896
2026-05-26 13:27:49.422179,,,exit,6392
2026-05-26 13:27:51.015710,,,block_end,6408
2026-05-26 13:30:21.366511,,,imaging_stop,7892
2026-05-26 13:37:03.905274,,,block_start,0
2026-05-26 13:37:07.455272,,,start,16
2026-05-26 13:37:07.456716,,,start,16
2026-05-26 13:37:20.009549,,,eat,140
2026-05-26 13:38:11.810074,,,start,655
2026-05-26 13:38:21.403546,,,eat,750
2026-05-26 13:39:10.261697,,,start,1235
2026-05-26 13:39:43.559028,,,eat,1566
2026-05-26 13:42:03.448774,,,start,2955
2026-05-26 13:43:20.233519,,,eat,3717
2026-05-26 13:45:03.017529,,,start,4738
2026-05-26 13:54:50.727988,,,exit,10574
2026-05-26 13:54:52.310378,,,block_end,10590
2026-05-26 13:56:07.528510,,,imaging_stop,11328
2026-05-26 14:13:59.893382,,,block_start,0
2026-05-26 14:14:02.961305,,,start,0
2026-05-26 14:14:02.962810,,,start,0
2026-05-26 14:15:34.356015,,,exit,902
2026-05-26 14:15:34.942301,,,block_end,908
2026-05-26 14:15:56.179511,,,imaging_stop,1110
2026-05-26 14:16:16.792827,,,initialize,0
2026-05-26 14:35:42.712237,,,block_start,0
2026-05-26 14:35:45.029451,,,start,1
2026-05-26 14:35:45.031349,,,start,1
2026-05-26 14:42:11.331008,,,eat,3837
2026-05-26 14:53:23.981472,,,start,10517
2026-05-26 14:53:51.284771,,,drink,10758
2026-05-26 14:53:57.999604,,,start,10758
2026-05-26 14:54:07.193315,,,exit,10758
2026-05-26 14:54:10.789435,,,block_end,10758
2026-05-26 14:54:10.819892,,,imaging_stop,10758
2026-05-26 15:51:55.998398,,,block_start,0
2026-05-26 15:51:58.556618,,,start,7
2026-05-26 15:52:08.540305,,,eat,106
2026-05-26 15:54:16.108593,,,start,1373
2026-05-26 15:55:29.215390,,,eat,2099
2026-05-26 16:00:26.084336,,,start,5047
2026-05-26 16:00:41.623229,,,eat,5201
2026-05-26 16:02:54.459402,,,start,6520
2026-05-26 16:05:26.672061,,,exit,8032
2026-05-26 16:05:28.262798,,,block_end,8048
2026-05-26 16:06:33.212512,,,imaging_stop,8683
2026-05-26 16:17:35.001241,,,block_start,0
2026-05-26 16:17:39.323903,,,start,15
2026-05-26 16:17:45.906268,,,exit,26
2026-05-26 16:17:47.497079,,,block_end,26
2026-05-26 16:17:47.527235,,,imaging_stop,26
2026-05-26 16:18:16.892782,,,initialize,0
2026-05-26 16:21:58.931634,,,block_start,0
2026-05-26 16:22:11.376845,,,start,0
2026-05-26 16:22:11.379198,,,start,0
2026-05-26 16:23:48.608495,,,eat,887
2026-05-26 16:28:42.118834,,,start,3801
2026-05-26 16:29:12.744703,,,eat,4105
2026-05-26 16:29:48.680305,,,start,4462
2026-05-26 16:36:35.716522,,,eat,8504
2026-05-26 16:37:48.533998,,,start,9227
2026-05-26 16:42:12.119798,,,eat,11844
2026-05-26 16:42:37.476977,,,start,12096
2026-05-26 16:42:57.661619,,,exit,12296
2026-05-26 16:42:59.248831,,,block_end,12312
2026-05-26 16:43:45.797512,,,imaging_stop,12766
2026-05-26 16:46:24.442450,,,block_start,0
2026-05-26 16:46:27.835120,,,start,8
2026-05-26 16:52:13.712566,,,eat,3443
2026-05-26 16:53:19.657809,,,start,4098
2026-05-26 16:57:50.920122,,,exit,6791
2026-05-26 16:57:51.502842,,,block_end,6797
2026-05-26 16:58:07.753511,,,imaging_stop,6950
2026-05-26 17:06:43.347874,,,block_start,0
2026-05-26 17:06:46.633666,,,start,7
2026-05-26 17:06:46.635332,,,start,7
2026-05-26 17:11:14.125365,,,eat,2663
2026-05-26 17:11:35.788657,,,start,2878
2026-05-26 17:22:58.671909,,,exit,9659
2026-05-26 17:23:00.260302,,,block_end,9675
2026-05-26 17:23:39.919511,,,imaging_stop,10060
2026-05-26 17:24:31.331300,,,initialize,0
2026-05-26 17:46:15.021382,,,block_start,0
2026-05-26 17:46:18.665665,,,start,2
2026-05-26 17:51:35.674036,,,drink,3150
2026-05-26 17:51:49.374459,,,start,3286
2026-05-26 18:07:46.066745,,,drink,12786
2026-05-26 18:08:04.689782,,,start,12907
2026-05-26 18:08:35.564994,,,exit,12907
2026-05-26 18:08:37.158769,,,block_end,12907
2026-05-26 18:08:37.189098,,,imaging_stop,12907
2026-05-26 18:09:09.329643,,,initialize,0
2026-05-26 18:09:43.488390,,,block_start,0
2026-05-26 18:09:48.530120,,,start,13
2026-05-26 18:09:48.532941,,,start,13
2026-05-26 18:15:39.527890,,,exit,3498
2026-05-26 18:15:41.118852,,,block_end,3514
2026-05-27 12:12:37.518052,,,initialize,0
2026-05-27 12:31:46.913786,,,block_start,0
2026-05-27 12:31:50.688567,,,start,37
2026-05-27 12:31:50.690151,,,start,38
2026-05-27 12:31:54.260541,,,exit,73
2026-05-27 12:31:56.849820,,,block_end,99
2026-05-27 12:36:59.856513,,,imaging_stop,3098
2026-05-27 12:40:53.703067,,,initialize,0
2026-05-27 12:51:14.529536,,,block_start,0
2026-05-27 12:51:17.027325,,,start,11
2026-05-27 12:51:20.735089,,,eat,48
2026-05-27 12:51:59.826811,,,start,436
2026-05-27 12:52:28.186303,,,eat,718
2026-05-27 12:52:48.457417,,,start,919
2026-05-27 12:52:57.830002,,,eat,1012
2026-05-27 12:55:11.694949,,,start,2341
2026-05-27 12:55:12.406095,,,eat,2348
2026-05-27 12:55:12.621648,,,start,2350
2026-05-27 12:55:12.622927,,,eat,2350
2026-05-27 12:55:17.849109,,,start,2402
2026-05-27 12:55:25.272973,,,eat,2476
2026-05-27 12:55:55.414667,,,start,2775
2026-05-27 12:55:59.473320,,,eat,2816
2026-05-27 12:56:43.957398,,,start,3257
2026-05-27 12:56:51.614738,,,eat,3333
2026-05-27 12:58:32.730262,,,start,4337
2026-05-27 12:58:43.339188,,,eat,4443
2026-05-27 12:59:16.569049,,,start,4773
2026-05-27 12:59:26.648326,,,eat,4873
2026-05-27 13:01:00.944178,,,start,5809
2026-05-27 13:01:05.004496,,,eat,5849
2026-05-27 13:01:24.696434,,,start,6045
2026-05-27 13:02:00.305289,,,eat,6399
2026-05-27 13:02:50.882700,,,start,6901
2026-05-27 13:02:52.986845,,,exit,6922
2026-05-27 13:02:54.573814,,,block_end,6937
2026-05-27 13:10:15.980513,,,imaging_stop,11312
2026-05-27 13:13:13.591873,,,block_start,0
2026-05-27 13:13:16.582624,,,start,15
2026-05-27 13:13:31.797077,,,eat,166
2026-05-27 13:15:07.997279,,,start,1121
2026-05-27 13:15:19.706787,,,eat,1237
2026-05-27 13:17:00.022548,,,start,2233
2026-05-27 13:17:11.010620,,,eat,2343
2026-05-27 13:18:00.223504,,,start,2831
2026-05-27 13:18:30.930682,,,eat,3136
2026-05-27 13:19:58.495491,,,start,4006
2026-05-27 13:20:17.828978,,,eat,4198
2026-05-27 13:20:48.584538,,,start,4503
2026-05-27 13:21:01.951283,,,eat,4636
2026-05-27 13:22:32.394843,,,start,5534
2026-05-27 13:27:14.984725,,,exit,8340
2026-05-27 13:27:16.579249,,,block_end,8356
2026-05-27 13:32:25.724511,,,imaging_stop,11417
2026-05-27 13:41:29.072552,,,block_start,0
2026-05-27 13:41:31.707725,,,start,7
2026-05-27 13:41:39.534318,,,eat,85
2026-05-27 13:46:26.742162,,,start,2937
2026-05-27 13:46:30.338658,,,eat,2972
2026-05-27 13:48:30.303078,,,start,4163
2026-05-27 13:48:35.167473,,,eat,4212
2026-05-27 13:49:59.173785,,,start,5046
2026-05-27 13:50:11.439079,,,eat,5168
2026-05-27 13:50:53.584697,,,start,5586
2026-05-27 13:51:32.156037,,,eat,5969
2026-05-27 13:55:26.705642,,,start,8298
2026-05-27 13:55:47.085905,,,eat,8501
2026-05-27 13:57:21.201012,,,start,9435
2026-05-27 13:57:27.474901,,,eat,9497
2026-05-27 13:58:30.396693,,,start,10122
2026-05-27 13:58:45.183043,,,eat,10269
2026-05-27 13:59:38.315050,,,start,10797
2026-05-27 14:00:03.897290,,,eat,11051
2026-05-27 14:00:40.435371,,,start,11413
2026-05-27 14:00:44.627533,,,exit,11455
2026-05-27 14:00:46.214855,,,block_end,11471
2026-05-27 14:03:37.979511,,,imaging_stop,13167
2026-05-27 14:19:40.266173,,,block_start,0
