Date_Time,amount_consumed,latency_to_consumption,Type
2026-04-27 12:51:19.011149,,,drink
2026-04-27 12:51:19.011883,,,start
2026-04-27 12:51:19.012619,,,drink
2026-04-27 12:51:19.013327,,,start
2026-04-27 12:51:19.014092,,,drink
2026-04-27 12:51:19.014847,,,start
2026-04-27 12:51:19.015584,,,drink
2026-04-27 12:51:19.016962,,,start
2026-04-27 12:51:19.018041,,,drink
2026-04-27 12:51:19.018914,,,start
2026-04-27 12:51:19.019708,,,drink
2026-04-27 12:51:19.020465,,,start
2026-04-27 12:51:19.021223,,,drink
2026-04-27 12:51:19.021945,,,start
2026-04-27 12:51:19.022672,,,drink
2026-04-27 12:51:19.023383,,,start
2026-04-27 12:51:19.024176,,,drink
2026-04-27 12:51:19.024939,,,start
2026-04-27 12:51:19.025668,,,drink
2026-04-27 12:51:19.026388,,,start
2026-04-27 12:51:19.027112,,,drink
2026-04-27 12:51:19.027848,,,start
2026-04-27 12:51:19.028582,,,drink
2026-04-27 12:51:19.029292,,,start
2026-04-27 12:51:19.030011,,,drink
2026-04-27 12:51:19.030836,,,start
2026-04-27 12:51:19.031821,,,drink
2026-04-27 12:51:19.032736,,,start
2026-04-27 12:51:19.033872,,,drink
2026-04-27 12:51:19.034885,,,start
2026-04-27 12:51:19.035787,,,drink
2026-04-27 12:51:19.036575,,,start
2026-04-27 12:51:19.037328,,,drink
2026-04-27 12:51:19.038049,,,start
2026-04-27 12:51:19.038772,,,drink
2026-04-27 12:51:19.039480,,,start
2026-04-27 12:51:19.040247,,,drink
2026-04-27 12:51:19.040973,,,start
2026-04-27 12:51:19.041702,,,drink
2026-04-27 12:51:19.042414,,,start
2026-04-27 12:51:19.043139,,,drink
2026-04-27 12:51:19.043871,,,start
2026-04-27 12:51:19.044602,,,drink
2026-04-27 12:51:19.045318,,,start
2026-04-27 12:51:19.046041,,,drink
2026-04-27 12:51:19.047358,,,start
2026-04-27 12:51:19.048918,,,drink
2026-04-27 12:51:19.050263,,,start
2026-04-27 12:51:19.052146,,,drink
2026-04-27 12:51:19.053492,,,start
2026-04-27 12:51:19.054586,,,drink
2026-04-27 12:51:19.055601,,,start
2026-04-27 12:51:19.056648,,,drink
2026-04-27 12:51:19.057641,,,start
2026-04-27 12:51:19.058651,,,drink
2026-04-27 12:51:19.059631,,,start
2026-04-27 12:51:19.060647,,,drink
2026-04-27 12:51:19.061631,,,start
2026-04-27 12:51:19.062625,,,drink
2026-04-27 12:51:19.063608,,,start
2026-04-27 12:51:19.065097,,,drink
2026-04-27 12:51:19.066379,,,start
2026-04-27 12:51:19.068146,,,drink
2026-04-27 12:51:19.069601,,,start
2026-04-27 12:51:19.070794,,,drink
2026-04-27 12:51:19.071903,,,start
2026-04-27 12:51:19.072979,,,drink
2026-04-27 12:51:19.073974,,,start
2026-04-27 12:51:19.074968,,,drink
2026-04-27 12:51:19.075961,,,start
2026-04-27 12:51:19.076953,,,drink
2026-04-27 12:51:19.078646,,,start
2026-04-27 12:51:19.079932,,,drink
2026-04-27 12:51:19.081323,,,start
2026-04-27 12:51:19.082673,,,drink
2026-04-27 12:51:19.084299,,,start
2026-04-27 12:51:19.085794,,,drink
2026-04-27 12:51:19.087007,,,start
2026-04-27 12:51:19.088125,,,drink
2026-04-27 12:51:19.089142,,,start
2026-04-27 12:51:19.090148,,,drink
