Date_Time,amount_consumed,latency_to_consumption,Type
2026-04-10 15:45:43.885619,,,start
2026-04-10 15:47:23.119241,,,exit
2026-04-10 15:47:24.714368,,,block_end
2026-04-10 15:47:54.892642,,,block_start
2026-04-10 15:47:58.572205,,,start
2026-04-10 15:47:58.574368,,,start
2026-04-10 15:49:34.296271,,,exit
2026-04-10 15:49:35.880974,,,block_end
2026-04-10 15:50:57.163794,,,block_start
2026-04-10 15:50:59.451868,,,start
2026-04-10 15:58:52.813764,,,exit
2026-04-10 15:58:54.396439,,,block_end
2026-04-10 16:00:42.729465,,,block_start
2026-04-10 16:00:46.095214,,,start
2026-04-10 16:01:55.892242,,,exit
2026-04-10 16:01:57.484402,,,block_end
2026-04-10 16:02:21.652068,,,block_start
2026-04-10 16:02:27.848003,,,start
2026-04-10 16:07:29.714764,,,exit
2026-04-10 16:07:31.303365,,,block_end
2026-04-10 16:09:53.201248,,,block_start
2026-04-10 16:09:55.614303,,,start
2026-04-10 16:11:39.082439,,,exit
2026-04-10 16:11:40.170407,,,block_end
2026-04-10 16:14:32.127550,,,block_start
2026-04-10 16:14:36.193006,,,start
2026-04-10 16:14:36.194884,,,start
2026-04-10 16:16:17.497674,,,exit
2026-04-10 16:16:25.596443,,,block_end
2026-04-10 16:17:57.901373,,,block_start
2026-04-10 16:18:22.375093,,,start
